id,title,brand,category,subcategory,year,num_reviews,price,rating,in_stock,description
B08LNZVH7K,"JONATHAN Y SOR200A-210 Loom Modern Strie' Indoor Area-Rug, Solid & Striped, Transitional, Transitional Easy-Cleaning,Bedroom,Kitchen,Living Room,Non Shedding, Gray/Black, 2 X 10",JONATHAN Y,Home & Kitchen,Home Décor Products,2020,139,38.16,4.5,true,"Mingled threads of charcoal, gray and ivory create a modern, linear abstract design with a mid-century look. This rug's unique strie' stripe pattern makes it perfect for homes with kids and pets. It's the ideal centerpiece for a contemporary, coastal or minimalist interior."
B0BLGNQ2ZG,3 Pcs Inflatable Heart Pool Float 47.3 x 39.4 Inch Swim Heart Shaped Pool Rings for Adults Teens Water Fun Heart Floatie Summer Swimming Tube for Pool Beach Bachelorette Party,Zhanmai,Toys & Games,Sports & Outdoor Play,2022,35,35.99,4.6,true,"About this item Beautiful Heart Shaped Design: our heart pool float adopts an elegant love shaped design and is designed rose gold color, trendy and attractive; The vibrant colors make it easy to draw more attention at interesting parties or in the water Sturdy Enough to Use: the inflatable heart pool float is made of quality PVC without bad smell, safe and friendly for teens and adults to use for a long time, and the 0.26 mm thickness will make it more resistant to tearing and compression Make for Most People: the holiday pool floats measures approx. 47.3 X 39.4 inches, designed for little family members or adults weighing up to 440 pounds (200 kilogram), allowing you and your partners to float easily in the water, which will be ideal pool toys Add Fun to the Summer: the heart shaped floatie is nice for beach parties, summer theme parties, birthdays, weddings, bridal showers and so on, bringing you a lot of fun and making your summer come alive Ample Quantity: you will receive 3 heart shaped floats of different colors, the novel appearance can make you focus on the crowd, showing your taste; The quantity is sufficient to meet your needs for swimming and replacements"
B09WR6Z67Z,OWIN Women's Floral 1950s Vintage Swing Cocktail Party Dress Sleeveless with Pockets,Owin,"Clothing, Shoes & Jewelry",Women,2017,1930,15.99,4.2,true,"OWIN Women's Classical Bow Belt Sleeveless Wedding Guest Dress with Pockets   The perfect length makes this fit and flare dress is suitable for various places- formal, dating, wedding, brithday, cocktail, party, club, prom, dinner, night out, holiday and daily wear. Also can match with necklace, handbag, mules, heels or sandals, which make you more feminine and elegant. OWIN Women's Audrey Hepburn 1950s Retro Vintage Cocktail Patry Dress with Pocket Previous page Next page Concealed zip at back + unique print This classy audrey hepburn style vintage rockabilly swing dress will be great for outing, wedding, cocktail, party, banquet, evening, costume, disney wear, prom, pageant, daily casual and other special occasions. OWIN Women's Audrey Hepburn Vintage Cocktail Dress   Classic Sleeveless & Boatneck, exquisite many pattern design by our designer, always hot, always fashion! Vintage audrey hepburn 50s graceful fitted style, elegance and charm to show you off in parties or casual wear. OWIN Women's 1950s Retro Cocktail Party Dress with Pockets Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:17Loaded: 80.50%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:17 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedAudio TrackFullscreenThis is a modal window. Special v-back design, back hidden zipper. The women's a-line casual party dress back neckline is unique and really flattering. The"
B0051UPEMS,"Heatshield Products 175105 Heatshield Armor 1/2"" Thick x 1' Wide x 5' Long Exhaust Pipe Heat Shield",Heatshield Products,Automotive,Motorcycle & Powersports,2010,89,133.99,4.7,true,"Exhaust heat wraps were just upgraded, up armor your exhaust heat insulation with Heatshield Armor. Heatshield Armor can reduce radiant heat from your exhaust pipe by 70. The outer armor of this exhaust heat shield allows it to be cleaned after installation, gives it a long lifespan, and also makes Heatshield Armor resistant to the elements. The inner ceramic liner makes it capable of withstanding 1800F continuous, which allows this heat shield to be placed directly on headers, turbo manifolds, down pipes, and exhaust pipes. It is flexible, easy to cut and install. It keeps heat in the exhaust system which creates a scavenging effect, allowing exhaust gases to flow out of the system faster. It also prevents radiant heat from entering the driver's compartment and stops radiant heat damage to other vehicle components. They recommend the 1/2 inch thick Heatshield Armor for forced induction and racing applications."
B00CEHFC96,"Krylon K03702000 Fine Stone Textured Finish, Pebble 12 Ounce (Pack of 1)",Krylon,Tools & Home Improvement,"Paint, Wall Treatments & Supplies",2013,875,34.29,4.3,true,"Product Description Natural stone beauty with an elegant and durable finish. Kyron Natural Stone brings textured appearance together with a durable UV fade-resistant finish that delivers extreme endurance for virtually any project indoors or out. Great for wood, metal, craft foam, glass and more. From the Manufacturer Natural stone beauty with an elegant and durable finish. Krylon Natural Stone brings textured appearance together with a durable UV fade-resistant finish that delivers extreme endurance for virtually any project indoors or out. Great for wood, metal, craft foam, glass and more."
B07BFP4PZ7,KOH KOH Womens Long Sleeveless Bridesmaid Cocktail Evening Maxi Dress,KOH KOH,"Clothing, Shoes & Jewelry",Women,2018,921,39.95,3.9,true,"More Information This classy long sleeveless V-neck sexy split maxi dress will make you look outstanding when attending every special occasion. It makes a beautiful full-length bridesmaid dress, wedding guest dress; gala dinner dress, prom dress, black tie event gown, ball gown or even mother of the bride or groom dress. The stretchy fabric and high elastic empire waist makes for a flattering and comfortable fit for curvy ladies. Pregnant or expectant mothers will love this design as a maternity maxi dress, pregnancy gown or even as a stunning baby shower party dress.These versatile maxi dresses are available in a range of solid colors and a full range of sizes, it really does make a wonderful plus size maxi dress for all the woman with curves. Please select your size based on the bust/chest measurements provided above. Item Length: The total length is approximately 55-57.5 inches / 140-146 cm Garment Care: Machine Washable (Gentle), preferably Hand Wash. Can be dry-cleaned. SKU: NT304 KOH KOH Clothing - Your Online Women's Clothing Store since 2008 ______________________________ Customers Also Like: Formal Wrap Tie Waist Maxi Dress Ruffle Sleeveless Maxi Dress Sleeveless Casual Maxi Dress Gorgeous Sleeveless Maxi Dress Sleeveless One Shoulder Maxi Dress Sleeveless Sexy Knot Formal Maxi Dress Perfect for every occasion : ✓ ✓ ✓ ✓ ✓ ✓"
B0018AG0RS,"Creative Converting Paper Dinner Plates, 8 3/4, 24 Ct Luscious Lavender",Creative Converting,Health & Household,Household Supplies,2008,252,7.69,4.7,true,"24-Count package of heavyweight paper plates from Creative Converting. Our Touch of Color party goods line offers you a rainbow of choices. Choose from a full spectrum of colors to mix, match and mingle with other solids or as accents to our themed ensembles. Whether you're planning an intimate dinner, a family gathering, or a huge party, you can trust Creative Converting for high quality, consistent color matching and attention to detail."
B07WX7ZFX4,"Ambesonne Fishing Fitted Sheet, Fishing Tackle Bait for Spearing Trapping Catching Aquatic Animals Molluscs Design, Soft Decorative Fabric Bedding All-Round Elastic Pocket, Queen Size, White Yellow",Ambesonne,Home & Kitchen,Bedding,2019,365,29.95,4.5,true,"About this item 80 INCHES LONG x 60 INCHES WIDE - 100% Brushed microfiber fabric. Ultimate comfort and softness. HOTEL QUALITY - Designed for a good night sleep with top of the line stitching and workmanship. FEATURES - Elastic all around pocket is useful when covering the bed. Fits mattresses up to 16"". MACHINE WASHABLE - Cold cycle, Dryer safe. Iron easy. With proper care NO FADING NO TEARING. PRINTED - With state of art digital technology. Sheets are printed on the FRONT SIDE ONLY."
B0789XSG38,BOBO BIRD Mens Wooden Watches Luxury Wood Metal Strap Chronograph & Date Display Quartz Watch Versatile Male Timepieces,BOBO BIRD,"Clothing, Shoes & Jewelry",Men,2017,493,39.99,4.4,true,"BOBO BIRD is a manufaturer who design and produce watches, we hold our watches to the highest standards of craftsmanship, authenticity, and quality. Each one of our products is truly an original. Every watch are handcrafted with Ancient Asian sustainable wood. Various types of materials including teak, ebony, maple and even bamboo, are all used during the creation process. These trees are hand selected by our expert craftsmen to ensure the exceptional quality of our wooden wrist watches. Warm Tips:Due to the use of 100% natural bamboo wood as a material, there may be some spots on the bamboo, this is not a quality problem.The bamboo watches are produced in batches, and the natural colors are slightly different from each other, the watches may have some color difference.Maintenance points of the wood watch:1. If the bamboo watch is too big for your wrist, you can take one or two joints out of the strap with the remove link tool. 2. Try not to get wet or soak in the water in your daily life, getting it a little wet is fine,but not swim or shower with it on, the wood would react poorly to water. 3. Wipe the watch at intervals, the color would be more bright4. Don't strike or pull the watch too violent5. Clean the stains frequently"
B01L1BYSUO,Steve Madden Women's Irenee-0 Heeled Sandal,Steve Madden,"Clothing, Shoes & Jewelry",Women,2017,249,53.01,4.5,true,"We can’t get enough of this gorgeous sophisticated casual silhouette.  a slim strap at the ankle gives a chic feminine finish, while block heels create the perfect balance and reference retro looks. What began as a modest $1100 investment in 1990 has developed into one of the most iconic brands in footwear. From a factory in Queens, NY, Steve Madden has revolutionized the shoe industry, merging years of experience with unique and creative designs. Inspired by rock and roll and his New York roots, his vision to provide on-trend women and men with an outlet to express their individuality is innovative, daring, and inspiring. Steve’s innate understanding of trends and unparalleled willpower have resulted in millions of customers worldwide and propelled his designs to the forefront of fashion. He has expanded the Steve Madden brand into a true lifestyle and destination for footwear, handbags and accessories, sold in over 80 countries worldwide. It’s about authenticity. It’s about embracing individuality. It’s Steve Madden."
